match_id,id,name,team,xg_contribution,xg_buildup,xg_assist,xg_shot
7564,3708.0,Kelechi Iheanacho,Nigeria,0.038810313,0.0,0.038810313,0.0
7564,3963.0,Victor Moses,Nigeria,0.798810313,0.038810313,0.0,0.76
7564,5458.0,Odion Jude Ighalo,Nigeria,0.63888437,0.26161402,0.08425272,0.55463165
7564,5462.0,Brian Oladapo Idowu,Nigeria,0.09159616400000001,0.09159616400000001,0.09159616400000001,0.0
7564,5466.0,Oghenekaro Etebo,Nigeria,0.6130881610000001,0.37727035000000003,0.052633163000000004,0.183184648
7564,5467.0,Leon-Aderemi Balogun,Nigeria,0.038810313,0.0,0.0,0.038810313
7564,5473.0,Ahmed Musa,Nigeria,0.39849990300000004,0.08425272,0.26161402,0.052633163000000004
7564,5475.0,John Michael Nchekwube Obinna,Nigeria,0.175848884,0.175848884,0.0,0.0
7564,5496.0,Cristian David Pavón,Argentina,0.083225695,0.083225695,0.0,0.0
7564,5497.0,Gonzalo Gerardo Higuaín,Argentina,0.45999269,0.45999269,0.0,0.30066374
7564,5499.0,Maximiliano Eduardo Meza,Argentina,0.18875798500000002,0.18875798500000002,0.0,0.0
7564,5503.0,Lionel Andrés Messi Cuccittini,Argentina,0.632416905,0.518859105,0.2841229,0.18389529999999998
7564,5504.0,Éver Maximiliano David Banega,Argentina,0.542817745,0.429259945,0.208539865,0.0
7564,5506.0,Javier Alejandro Mascherano,Argentina,0.429867655,0.429867655,0.0,0.0
7564,5507.0,Nicolás Alejandro Tagliafico,Argentina,0.449442465,0.43563341,0.0,0.094982065
7564,5741.0,Enzo Nicolás Pérez,Argentina,0.36529591000000006,0.36529591000000006,0.0,0.0
7564,5742.0,Gabriel Iván Mercado,Argentina,0.44852160500000005,0.37910496500000007,0.06941664,0.0
7564,6312.0,Franco Armani,Argentina,0.13975414,0.13975414,0.0,0.0
7565,3054.0,Fernandinho,Brazil,0.5697574940000001,0.5697574940000001,0.11060670400000001,0.0
7565,3202.0,Gabriel Jesus,Brazil,0.778046594,0.252159804,0.17122638,0.35466041000000004
7565,3295.0,Thiago Silva,Brazil,0.7652855840000001,0.580950814,0.0,0.18433477
7565,3381.0,Nemanja Matic,Serbia,0.85011749,0.55149166,0.0,0.29862583
7565,3472.0,Willian,Brazil,0.8654909150000001,0.8654909150000001,0.0,0.0
7565,3501.0,Philippe Coutinho,Brazil,0.8530725370000001,0.61811963,0.46483698000000007,0.064035307
7565,3831.0,Dusan Tadic,Serbia,0.844639184,0.60563926,0.44001713400000003,0.04042896
7565,4269.0,Aleksandar Mitrovic,Serbia,0.638827057,0.453134707,0.0,0.534223124
7565,4320.0,Neymar,Brazil,1.486997635,0.646964588,0.6030304870000001,0.868014378
7565,5539.0,Carlos Henrique Casimiro,Brazil,0.5697574940000001,0.5697574940000001,0.0,0.01595277
7565,5542.0,José Paulo Bezzera Maciel Júnior,Brazil,0.1709176,0.0,0.0,0.1709176
7565,5547.0,Alisson Ramsés Becker,Brazil,0.15756463,0.15756463,0.0,0.0
7565,5551.0,João Miranda de Souza Filho,Brazil,0.656728244,0.656728244,0.0,0.0
7565,5552.0,Marcelo Vieira da Silva Júnior,Brazil,0.30824748,0.30824748,0.0,0.0
7565,5553.0,Renato Soares de Oliveira Augusto,Brazil,0.42344494400000005,0.42344494400000005,0.0,0.0
7565,5587.0,Adem Ljajić,Serbia,0.323163063,0.323163063,0.045907266,0.0
7565,5588.0,Antonio Rukavina,Serbia,0.9473610600000001,0.9473610600000001,0.09724357,0.0
7565,5589.0,Sergej Milinković-Savić,Serbia,0.817956715,0.817956715,0.0,0.114512106
7565,5591.0,Filip Kostić,Serbia,0.46736566300000004,0.43136657,0.0,0.035999093
7565,5596.0,Aleksandar Kolarov,Serbia,0.55149166,0.55149166,0.06556726,0.0
7565,5601.0,Vladimir Stojković,Serbia,0.045907266,0.045907266,0.0,0.0
7565,5603.0,Nikola Milenković,Serbia,0.407478526,0.407478526,0.0,0.0
7565,5833.0,Nemanja Radonjić,Serbia,0.014608789,0.0,0.014608789,0.0
7565,5838.0,Fágner Conserva Lemos,Brazil,0.545244968,0.545244968,0.0,0.0
7565,6318.0,Andrija Živković,Serbia,0.433359709,0.12012509,0.29862583,0.014608789
7565,6320.0,Filipe Luis Kasmirski,Brazil,0.585083212,0.475738208,0.0448028,0.10934500400000001
7565,6321.0,Milos Veljkovic,Serbia,0.407478526,0.407478526,0.0,0.0
7566,3058.0,Chicharito,Mexico,0.43526341400000007,0.07749223,0.147560397,0.210210787
7566,4417.0,Ola Toivonen,Sweden,0.9253245204999999,0.9253245204999999,0.08398551,0.0
7566,5556.0,Miguel Arturo Layún Prado,Mexico,1.40446089,1.339853035,0.02654679,0.038061065000000005
7566,5560.0,Carlos Alberto Vela Garrido,Mexico,1.1976713970000001,0.23211796199999998,0.075171181,0.9684474949999999
7566,5563.0,José Andrés Guardado Hernández,Mexico,0.254441558,0.009473878,0.01905192,0.22591576000000002
7566,5564.0,Carlos Joel Salcedo Hernández,Mexico,0.219800398,0.139953638,0.0,0.07984676
7566,5567.0,Edson Omar Álvarez Velázquez,Mexico,0.070597878,0.059673397999999996,0.01092448,0.0
7566,5571.0,Hirving Rodrigo Lozano Bahena,Mexico,0.292166926,0.09429224400000001,0.04491955,0.152955132
7566,5573.0,Héctor Alfredo Moreno Herrera,Mexico,0.276621636,0.099804291,0.06190748,0.11490986500000001
7566,5575.0,Héctor Miguel Herrera López,Mexico,1.499803177,1.181680342,0.30460207499999997,0.09485135
7566,5576.0,Jesús Daniel Gallardo Vasconcelos,Mexico,0.08298061500000001,0.08298061500000001,0.0,0.0
7566,5607.0,Andreas Granqvist,Sweden,0.819628727,0.028429344000000002,0.0,0.791199383
7566,5611.0,Gustav Svensson,Sweden,0.028429344000000002,0.028429344000000002,0.0,0.0
7566,5612.0,Mikael Lustig,Sweden,1.2213466160000002,0.9444600220000001,0.49413162400000005,0.0
7566,5613.0,Viktor Claesson,Sweden,1.1580483485000002,1.0695068925000002,0.088541456,0.25575688
7566,5614.0,Marcus Berg,Sweden,1.5516797725000002,0.9692326625000001,0.71629214,0.729916794
7566,5617.0,Sebastian Larsson,Sweden,0.7222986705,0.7222986705,0.0,0.0
7566,5621.0,Ludwig Augustinsson,Sweden,0.8601603775,0.028429344000000002,0.36518924300000005,0.4665417905
7566,5622.0,Robin Olsen,Sweden,0.0060065305,0.0060065305,0.0,0.0
7566,5624.0,Albin Ekdal,Sweden,0.33421583000000005,0.33421583000000005,0.0,0.0
7566,5625.0,Emil Forsberg,Sweden,0.7127148345,0.32294424,0.12504687050000002,0.587667964
7566,5985.0,Jesús Manuel Corona Ruíz,Mexico,1.14718644,0.031932935,1.115253505,0.0
